# DEGENERATE GEOMETRY CSV FILE

# NUMBER OF COMPONENTS
2

# DegenGeom Type, Name, SurfNdx, GeomID, MainSurfNdx, SymCopyNdx, FlipNormal,t00,t01,t02,t03,t10,t11,t12,t13,t20,t21,t22,t23,t30,t31,t32,t33
LIFTING_SURFACE,WingGeom,0,SOMXDSHQKE,0,0,1,1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00
# DegenGeom Type,nXsecs, nPnts/Xsec
SURFACE_NODE,6,33
# x,y,z,u,w
1.544555844376863440e+00, 0.000000000000000000e+00, -1.413268570331254609e-02, 1.436110998816002120e-02, 4.176579447181038574e-01, 3.081088776875059998e-02, 0.000000000000000000e+00, 9.995252318950740289e-01, 1.000000000000000000e+00, 2.754837567083531891e+00, 1.245162432916468109e+00, 1.544998322924943324e+00, 0.000000000000000000e+00, 2.216060878737630135e-04
1.283212191905870103e+00, 0.000000000000000000e+00, -1.174139132935069288e-02, 1.147040899235685953e-02, 4.116601492242348281e-01, 3.424665783042237649e-02, 0.000000000000000000e+00, 9.994134111704956469e-01, 1.000000000000000000e+00, 2.632791671075391804e+00, 1.367208328924608196e+00, 1.283605015077806222e+00, 0.000000000000000000e+00, -2.777107507785925300e-04
1.020209364701367694e+00, 0.000000000000000000e+00, -9.334915506870211654e-03, 9.230640671596649846e-03, 3.959579013548198412e-01, 3.868699329745189930e-02, 0.000000000000000000e+00, 9.992513780573949456e-01, 1.000000000000000000e+00, 2.509930039042737704e+00, 1.490069960957262296e+00, 1.020566470435160689e+00, 0.000000000000000000e+00, -1.111850954246124124e-04
7.550365768940179301e-01, 0.000000000000000000e+00, -6.908584545256842013e-03, 7.237875206433707319e-03, 3.685859975479612305e-01, 4.480535893780209639e-02, 0.000000000000000000e+00, 9.989957356317666903e-01, 1.000000000000000000e+00, 2.385945711688056914e+00, 1.614054288311943308e+00, 7.553608724905890304e-01, 0.000000000000000000e+00, 3.220219210053332226e-04
4.873945693619545771e-01, 0.000000000000000000e+00, -4.459660223598352347e-03, 5.216882905539559079e-03, 3.234735331882658826e-01, 5.472271929150469838e-02, 0.000000000000000000e+00, 9.985015893794776387e-01, 1.000000000000000000e+00, 2.260520632112488215e+00, 1.739479367887511785e+00, 4.876800513807709736e-01, 0.000000000000000000e+00, 7.494056491895301209e-04
2.177404030504277443e-01, 0.000000000000000000e+00, -1.992324649463084185e-03, 3.846392498805241162e-03, 2.469718737551123700e-01, 7.559376957113117523e-02, 0.000000000000000000e+00, 9.971386974749434362e-01, 1.000000000000000000e+00, 2.133322281316297975e+00, 1.866677718683701803e+00, 2.180311663586633475e-01, 0.000000000000000000e+00, 1.843062156772906635e-03
0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 2.000000000000000000e+00, 2.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
4.646228783196917789e+00, -2.955757770860122147e+00, -3.266935092390022000e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.199999999999999956e+00, 4.000000000000000000e+00, 0.000000000000000000e+00, 4.646228783196917789e+00, -2.955757770860122147e+00, -3.266935092390022000e-02
4.407589859645430153e+00, -2.955757770860122147e+00, -3.048580481554267682e-02, 4.124348665219266380e-02, 3.180698445330218394e-02, 1.107108630397839050e-01, -1.396200292115266812e-14, 9.938526574925411472e-01, 1.199999999999999956e+00, 3.865543057838029206e+00, 1.344569421619705718e-01, 4.412155961647464153e+00, -2.955757770860121703e+00, 1.050414399799715764e-02
4.173295470562684351e+00, -2.955757770860122147e+00, -2.834201119680696684e-02, 5.928467493958650830e-02, 7.084097310440987116e-02, 1.103107556660569977e-01, 6.268818600155817607e-15, 9.938971461798165041e-01, 1.199999999999999956e+00, 3.737383631672802409e+00, 2.626163683271979243e-01, 4.179835207854686985e+00, -2.955757770860121703e+00, 3.058085803784611756e-02
3.946037226265752818e+00, -2.955757770860122147e+00, -2.626259830161901954e-02, 6.226428981433325405e-02, 1.261175592248023059e-01, 8.028988184956212248e-02, -3.521232194626297091e-15, 9.967715560109967621e-01, 1.199999999999999956e+00, 3.611161073573197378e+00, 3.888389264268026779e-01, 3.951036418738392175e+00, -2.955757770860121703e+00, 3.580067474053361121e-02
3.722478736378061814e+00, -2.955757770860122147e+00, -2.421703815862232684e-02, 5.583394396291552209e-02, 1.867810865438450374e-01, 5.381610706277686201e-02, 0.000000000000000000e+00, 9.985508633117332611e-01, 1.199999999999999956e+00, 3.486534752934444370e+00, 5.134652470655552969e-01, 3.725483501884107262e+00, -2.955757770860122147e+00, 3.153599478764589764e-02
3.500238410560377655e+00, -2.955757770860122147e+00, -2.218353921663343900e-02, 4.591193600716676065e-02, 2.415457975667147372e-01, 3.806186027999375332e-02, 0.000000000000000000e+00, 9.992753848624643664e-01, 1.199999999999999956e+00, 3.363180199231864620e+00, 6.368198007681353801e-01, 3.501985904253865911e+00, -2.955757770860122147e+00, 2.369512830670898740e-02
3.278665039590525687e+00, -2.955757770860122147e+00, -2.015614291138444550e-02, 3.545518185101845243e-02, 2.864454906091948860e-01, 2.982506539053140018e-02, 0.000000000000000000e+00, 9.995551337842502049e-01, 1.199999999999999956e+00, 3.240785599282534513e+00, 7.592144007174654874e-01, 3.279722492707665360e+00, -2.955757770860122147e+00, 1.528326612705523113e-02
3.057488173580450663e+00, -2.955757770860122147e+00, -1.813237462644739367e-02, 2.599591025320364263e-02, 3.210796507809841049e-01, 2.620770301773411165e-02, 1.383112286218930209e-15, 9.996565191617240442e-01, 1.199999999999999956e+00, 3.119048565961336728e+00, 8.809514340386629394e-01, 3.058169466676042170e+00, -2.955757770860122591e+00, 7.854606529710733698e-03
2.836249945542642426e+00, -2.955757770860122147e+00, -1.610804487896742160e-02, 1.969625394376351910e-02, 3.422189197930829430e-01, 2.640440089910309901e-02, 0.000000000000000000e+00, 9.996513430257368826e-01, 1.199999999999999956e+00, 2.997673105458825038e+00, 1.002326894541174962e+00, 2.836770013327984064e+00, -2.955757770860122147e+00, 3.581341828491749202e-03
2.614850457766649150e+00, -2.955757770860122147e+00, -1.408223960491152699e-02, 1.546273543138305083e-02, 3.535359071129247632e-01, 2.814902942819412848e-02, 0.000000000000000000e+00, 9.996037375591643181e-01, 1.199999999999999956e+00, 2.876366717420863139e+00, 1.123633282579136639e+00, 2.615285718761347411e+00, -2.955757770860122147e+00, 1.374368525187491530e-03
2.392939403990227198e+00, -2.955757770860122147e+00, -1.205175350204204868e-02, 1.224654402046535841e-02, 3.561609380963090543e-01, 3.081088776875246307e-02, -1.246877920480928695e-15, 9.995252318950739179e-01, 1.199999999999999956e+00, 2.754837567083531891e+00, 1.245162432916468109e+00, 2.393316730883596755e+00, -2.955757770860121703e+00, 1.889762499268227147e-04
2.170076648458523216e+00, -2.955757770860122147e+00, -1.001255932827978604e-02, 9.781477112385628808e-03, 3.510462731016134041e-01, 3.424665783042053768e-02, 0.000000000000000000e+00, 9.994134111704956469e-01, 1.199999999999999956e+00, 2.632791671075391804e+00, 1.367208328924608196e+00, 2.170411631358266646e+00, -2.955757770860122147e+00, -2.368199211043170438e-04
1.945799019255611384e+00, -2.955757770860122147e+00, -7.960419060675807956e-03, 7.871497914506924917e-03, 3.376560637158773082e-01, 3.868699329745110133e-02, 0.000000000000000000e+00, 9.992513780573950566e-01, 1.199999999999999956e+00, 2.509930039042737704e+00, 1.490069960957262296e+00, 1.946103543842670369e+00, -2.955757770860122147e+00, -9.481392222883411325e-05
1.719670939908709340e+00, -2.955757770860122147e+00, -5.891347174581073459e-03, 6.172152250299840076e-03, 3.143144678941753867e-01, 4.480535893780240864e-02, 0.000000000000000000e+00, 9.989957356317665793e-01, 1.199999999999999956e+00, 2.385945711688056914e+00, 1.614054288311943308e+00, 1.719947485405703080e+00, -2.955757770860122147e+00, 2.746066031384664097e-04
1.491437214962002322e+00, -2.955757770860122147e+00, -3.803008631619930052e-03, 4.448735940674236090e-03, 2.758444762912862225e-01, 5.472271929150427511e-02, 0.000000000000000000e+00, 9.985015893794777497e-01, 1.199999999999999956e+00, 2.260520632112488215e+00, 1.739479367887511785e+00, 1.491680661890085302e+00, -2.955757770860122147e+00, 6.390612758729319332e-04
1.261487606557178509e+00, -2.955757770860122147e+00, -1.698969755320009489e-03, 3.280039989627617052e-03, 2.106071136738302818e-01, 7.559376957113060624e-02, 0.000000000000000000e+00, 9.971386974749434362e-01, 1.199999999999999956e+00, 2.133322281316297975e+00, 1.866677718683701803e+00, 1.261735557144338493e+00, -2.955757770860121703e+00, 1.571685047603001151e-03
1.075807848294106472e+00, -2.955757770860122147e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.199999999999999956e+00, 2.000000000000000000e+00, 2.000000000000000000e+00, 1.075807848294106472e+00, -2.955757770860122147e+00, 0.000000000000000000e+00
5.105545106480105844e+00, -5.911515541720244293e+00, -2.702845357890962252e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.399999999999999911e+00, 4.000000000000000000e+00, 0.000000000000000000e+00, 5.105545106480105844e+00, -5.911515541720244293e+00, -2.702845357890962252e-02
4.908111093102948352e+00, -5.911515541720244293e+00, -2.522193239137128506e-02, 3.412212464850785526e-02, 2.631498877292490907e-02, 1.107108630397854315e-01, -3.375180690230651041e-14, 9.938526574925409252e-01, 1.399999999999999911e+00, 3.865543057838029206e+00, 1.344569421619705718e-01, 4.911888782971535861e+00, -5.911515541720243405e+00, 8.690431869839967613e-03
4.714271459316738522e+00, -5.911515541720244293e+00, -2.344829977645542657e-02, 4.904820693493172623e-02, 5.860912135957250385e-02, 1.103107556660686273e-01, 1.515426949076862200e-14, 9.938971461798151719e-01, 1.399999999999999911e+00, 3.737383631672802409e+00, 2.626163683271979243e-01, 4.719682004087796479e+00, -5.911515541720243405e+00, 2.530057312141024972e-02
4.526253064928914327e+00, -5.911515541720244293e+00, -2.172793150100689463e-02, 5.151334260636629414e-02, 1.043413015132532290e-01, 8.028988184954895246e-02, -8.512242101823030794e-15, 9.967715560109977613e-01, 1.399999999999999911e+00, 3.611161073573197378e+00, 3.888389264268026779e-01, 4.530389065120455250e+00, -5.911515541720243405e+00, 2.961910316406842630e-02
4.341295601887306788e+00, -5.911515541720244293e+00, -2.003557074683574163e-02, 4.619330105591636787e-02, 1.545302794300485172e-01, 5.381610706277498851e-02, 0.000000000000000000e+00, 9.985508633117333721e-01, 1.399999999999999911e+00, 3.486534752934444370e+00, 5.134652470655552969e-01, 4.343781545522515053e+00, -5.911515541720244293e+00, 2.609078990176835408e-02
4.157428700346554429e+00, -5.911515541720244293e+00, -1.835318863020484609e-02, 3.798448992691003806e-02, 1.998389680872556251e-01, 3.806186027999960281e-02, 0.000000000000000000e+00, 9.992753848624641444e-01, 1.399999999999999911e+00, 3.363180199231864620e+00, 6.368198007681353801e-01, 4.158874460694959474e+00, -5.911515541720244293e+00, 1.960377716031257156e-02
3.974113592999262146e+00, -5.911515541720244293e+00, -1.667585543034667828e-02, 2.933326526824197450e-02, 2.369859953401951269e-01, 2.982506539053215999e-02, 0.000000000000000000e+00, 9.995551337842502049e-01, 1.399999999999999911e+00, 3.240785599282534513e+00, 7.592144007174654874e-01, 3.974988459554005260e+00, -5.911515541720244293e+00, 1.264436045917983337e-02
3.791126527550447101e+00, -5.911515541720244293e+00, -1.500152381380164858e-02, 2.150729150257424047e-02, 2.656400017399024871e-01, 2.620770301773474309e-02, 3.343541687557177807e-15, 9.996565191617240442e-01, 1.399999999999999911e+00, 3.119048565961336728e+00, 8.809514340386629394e-01, 3.791690184258861951e+00, -5.911515541720245182e+00, 6.498380346258256224e-03
3.608088695230812881e+00, -5.911515541720244293e+00, -1.332672768039759245e-02, 1.629537380884922559e-02, 2.831292304826627526e-01, 2.640440089910474006e-02, 0.000000000000000000e+00, 9.996513430257368826e-01, 1.399999999999999911e+00, 2.997673105458825038e+00, 1.002326894541174962e+00, 3.608518964813662411e+00, -5.911515541720244293e+00, 2.962964632724954250e-03
3.424917447302224360e+00, -5.911515541720244293e+00, -1.165071079419515744e-02, 1.279284145508829788e-02, 2.924921549907122387e-01, 2.814902942819411114e-02, 0.000000000000000000e+00, 9.996037375591642071e-01, 1.399999999999999911e+00, 2.876366717420863139e+00, 1.123633282579136639e+00, 3.425277553372813699e+00, -5.911515541720244293e+00, 1.137061338312927994e-03
3.241322963603590512e+00, -5.911515541720244293e+00, -9.970821300771544327e-03, 1.013197805277068868e-02, 2.946639314745142513e-01, 3.081088776875360105e-02, -3.014208136216849959e-15, 9.995252318950739179e-01, 1.399999999999999911e+00, 2.754837567083531891e+00, 1.245162432916468109e+00, 3.241635138842249297e+00, -5.911515541720243405e+00, 1.563464119798962937e-04
3.056941105011175885e+00, -5.911515541720244293e+00, -8.283727327208872254e-03, 8.092545232414392886e-03, 2.904323969789919802e-01, 3.424665783042021849e-02, 0.000000000000000000e+00, 9.994134111704956469e-01, 1.399999999999999911e+00, 2.632791671075391804e+00, 1.367208328924608196e+00, 3.057218247638727071e+00, -5.911515541720244293e+00, -1.959290914300554354e-04
2.871388673809855074e+00, -5.911515541720244293e+00, -6.585922614481404258e-03, 6.512355157417202590e-03, 2.793542260769346641e-01, 3.868699329744918619e-02, 0.000000000000000000e+00, 9.992513780573950566e-01, 1.399999999999999911e+00, 2.509930039042737704e+00, 1.490069960957262296e+00, 2.871640617250180050e+00, -5.911515541720244293e+00, -7.844274903305581415e-05
2.684305302923401637e+00, -5.911515541720244293e+00, -4.874109803905304905e-03, 5.106429294165941608e-03, 2.600429382403894873e-01, 4.480535893780114576e-02, 0.000000000000000000e+00, 9.989957356317666903e-01, 1.399999999999999911e+00, 2.385945711688056914e+00, 1.614054288311943308e+00, 2.684534098320817019e+00, -5.911515541720244293e+00, 2.271912852716134745e-04
2.495479860562049623e+00, -5.911515541720244293e+00, -3.146357039641497350e-03, 3.680588975808926980e-03, 2.282154193943065346e-01, 5.472271929150465675e-02, 0.000000000000000000e+00, 9.985015893794777497e-01, 1.399999999999999911e+00, 2.260520632112488215e+00, 1.739479367887511785e+00, 2.495681272399399742e+00, -5.911515541720244293e+00, 5.287169025563268066e-04
2.305234810063928830e+00, -5.911515541720244293e+00, -1.405614861176927854e-03, 2.713687480450001181e-03, 1.742423535925481937e-01, 7.559376957113012052e-02, 0.000000000000000000e+00, 9.971386974749435472e-01, 1.399999999999999911e+00, 2.133322281316297975e+00, 1.866677718683701803e+00, 2.305439947930013389e+00, -5.911515541720243405e+00, 1.300307938433095667e-03
2.151615696588212945e+00, -5.911515541720244293e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.399999999999999911e+00, 2.000000000000000000e+00, 2.000000000000000000e+00, 2.151615696588212945e+00, -5.911515541720244293e+00, 0.000000000000000000e+00
5.564861429763293899e+00, -8.867273312580369549e+00, -2.138755623391901811e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.600000000000000089e+00, 4.000000000000000000e+00, 0.000000000000000000e+00, 5.564861429763293899e+00, -8.867273312580369549e+00, -2.138755623391901811e-02
5.408632326560465664e+00, -8.867273312580369549e+00, -1.995805996719987943e-02, 2.700076264482311958e-02, 2.082299309254772440e-02, 1.107108630398299515e-01, -8.530746908022484381e-14, 9.938526574925359292e-01, 1.600000000000000089e+00, 3.865543057838029206e+00, 1.344569421619705718e-01, 5.411621604295607568e+00, -8.867273312580369549e+00, 6.876719741682775847e-03
5.255247448070793581e+00, -8.867273312580369549e+00, -1.855458835610388976e-02, 3.881173893027694416e-02, 4.637726961473509490e-02, 1.103107556660864880e-01, 3.830231607330031582e-14, 9.938971461798132845e-01, 1.600000000000000089e+00, 3.737383631672802409e+00, 2.626163683271979243e-01, 5.259528800320906861e+00, -8.867273312580369549e+00, 2.002028820497437148e-02
5.106468903592076281e+00, -8.867273312580369549e+00, -1.719326470039475932e-02, 4.076239539839932730e-02, 8.256504380170433255e-02, 8.028988184956092899e-02, -2.151463570547494047e-14, 9.967715560109966511e-01, 1.600000000000000089e+00, 3.611161073573197378e+00, 3.888389264268026779e-01, 5.109741711502518768e+00, -8.867273312580369549e+00, 2.343753158760324140e-02
4.960112467396552205e+00, -8.867273312580369549e+00, -1.585410333504915295e-02, 3.655265814891725529e-02, 1.222794723162520386e-01, 5.381610706277936695e-02, 0.000000000000000000e+00, 9.985508633117330390e-01, 1.600000000000000089e+00, 3.486534752934444370e+00, 5.134652470655552969e-01, 4.962079589160923732e+00, -8.867273312580369549e+00, 2.064558501589081746e-02
4.814618990132732534e+00, -8.867273312580369549e+00, -1.452283804377626185e-02, 3.005704384665324608e-02, 1.581321386077963742e-01, 3.806186027999453048e-02, 0.000000000000000000e+00, 9.992753848624643664e-01, 1.600000000000000089e+00, 3.363180199231864620e+00, 6.368198007681353801e-01, 4.815763017136053037e+00, -8.867273312580369549e+00, 1.551242601391614184e-02
4.669562146407997716e+00, -8.867273312580369549e+00, -1.319556794930889891e-02, 2.321134868546547575e-02, 1.875265000711952013e-01, 2.982506539053098385e-02, 0.000000000000000000e+00, 9.995551337842504269e-01, 1.600000000000000089e+00, 3.240785599282534513e+00, 7.592144007174654874e-01, 4.670254426400344272e+00, -8.867273312580369549e+00, 1.000545479130442172e-02
4.524764881520443538e+00, -8.867273312580369549e+00, -1.187067300115589828e-02, 1.701867275194485912e-02, 2.102003526988208693e-01, 2.620770301772937239e-02, 8.450779537679696317e-15, 9.996565191617241553e-01, 1.600000000000000089e+00, 3.119048565961336728e+00, 8.809514340386629394e-01, 4.525210901841682620e+00, -8.867273312580369549e+00, 5.142154162805771811e-03
4.379927444918984669e+00, -8.867273312580369549e+00, -1.054541048182776157e-02, 1.289449367393491301e-02, 2.240395411722425068e-01, 2.640440089910328636e-02, 0.000000000000000000e+00, 9.996513430257367716e-01, 1.600000000000000089e+00, 2.997673105458825038e+00, 1.002326894541174962e+00, 4.380267916299342090e+00, -8.867273312580369549e+00, 2.344587436958145421e-03
4.234984436837800459e+00, -8.867273312580369549e+00, -9.219181983478782691e-03, 1.012294747879353279e-02, 2.314484028684996031e-01, 2.814902942819409726e-02, 0.000000000000000000e+00, 9.996037375591643181e-01, 1.600000000000000089e+00, 2.876366717420863139e+00, 1.123633282579136639e+00, 4.235269387984280876e+00, -8.867273312580369549e+00, 8.997541514383575190e-04
4.089706523216954714e+00, -8.867273312580369549e+00, -7.889889099501038242e-03, 8.017412085076029357e-03, 2.331669248527193372e-01, 3.081088776875344493e-02, -7.618391161277665269e-15, 9.995252318950739179e-01, 1.600000000000000089e+00, 2.754837567083531891e+00, 1.245162432916468109e+00, 4.089953546800903617e+00, -8.867273312580369549e+00, 1.237165740329559949e-04
3.943805561563828999e+00, -8.867273312580369549e+00, -6.554895326137949799e-03, 6.403613352443176046e-03, 2.298185208563704451e-01, 3.424665783041974665e-02, 0.000000000000000000e+00, 9.994134111704956469e-01, 1.600000000000000089e+00, 2.632791671075391804e+00, 1.367208328924608196e+00, 3.944024863919188384e+00, -8.867273312580369549e+00, -1.550382617557799492e-04
3.796978328364098765e+00, -8.867273312580369549e+00, -5.211426168286990152e-03, 5.153212400327503682e-03, 2.210523884379920201e-01, 3.868699329744626492e-02, 0.000000000000000000e+00, 9.992513780573952786e-01, 1.600000000000000089e+00, 2.509930039042737704e+00, 1.490069960957262296e+00, 3.797177690657690619e+00, -8.867273312580369549e+00, -6.207157583727751504e-05
3.648939665938094379e+00, -8.867273312580369549e+00, -3.856872433229529412e-03, 4.040706338032076100e-03, 2.057714085866036158e-01, 4.480535893780569073e-02, 0.000000000000000000e+00, 9.989957356317665793e-01, 1.600000000000000089e+00, 2.385945711688056914e+00, 1.614054288311943308e+00, 3.649120711235932291e+00, -8.867273312580369549e+00, 1.797759674047605394e-04
3.499522506162097368e+00, -8.867273312580369549e+00, -2.489705447663057708e-03, 2.912442010943630012e-03, 1.805863624973268189e-01, 5.472271929150278325e-02, 0.000000000000000000e+00, 9.985015893794778608e-01, 1.600000000000000089e+00, 2.260520632112488215e+00, 1.739479367887511785e+00, 3.499681882908714847e+00, -8.867273312580369549e+00, 4.183725292397286188e-04
3.348982013570679150e+00, -8.867273312580369549e+00, -1.112259967033832342e-03, 2.147334971272471613e-03, 1.378775935112660223e-01, 7.559376957112297346e-02, 0.000000000000000000e+00, 9.971386974749438803e-01, 1.600000000000000089e+00, 2.133322281316297975e+00, 1.866677718683701803e+00, 3.349144338715689617e+00, -8.867273312580367772e+00, 1.028930829263190183e-03
3.227423544882320972e+00, -8.867273312580369549e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.600000000000000089e+00, 2.000000000000000000e+00, 2.000000000000000000e+00, 3.227423544882320972e+00, -8.867273312580369549e+00, 0.000000000000000000e+00
6.024177753046481065e+00, -1.182303108344049036e+01, -1.574665888892841370e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.800000000000000044e+00, 4.000000000000000000e+00, 0.000000000000000000e+00, 6.024177753046481065e+00, -1.182303108344049036e+01, -1.574665888892841370e-02
5.909153560017984752e+00, -1.182303108344049036e+01, -1.469418754302849808e-02, 1.987940064113821390e-02, 1.533099741217044260e-02, 1.107108630398491167e-01, 0.000000000000000000e+00, 9.938526574925339307e-01, 1.800000000000000044e+00, 3.865543057838029206e+00, 1.344569421619705718e-01, 5.911354425619679276e+00, -1.182303108344049036e+01, 5.063007613525586682e-03
5.796223436824848640e+00, -1.182303108344049036e+01, -1.366087693575236683e-02, 2.857527092562208229e-02, 3.414541786989752636e-02, 1.103107556660656435e-01, 0.000000000000000000e+00, 9.938971461798153939e-01, 1.800000000000000044e+00, 3.737383631672802409e+00, 2.626163683271979243e-01, 5.799375596554016354e+00, -1.182303108344049036e+01, 1.474000328853850190e-02
5.686684742255237346e+00, -1.182303108344049036e+01, -1.265859789978263442e-02, 3.001144819043238474e-02, 6.078878609015529039e-02, 8.028988184955246354e-02, -2.922178503064285497e-14, 9.967715560109974282e-01, 1.800000000000000044e+00, 3.611161073573197378e+00, 3.888389264268026779e-01, 5.689094357884581399e+00, -1.182303108344049036e+01, 1.725596001113806344e-02
5.578929332905796734e+00, -1.182303108344049036e+01, -1.167263592326256948e-02, 2.691201524191814964e-02, 9.002866520245557391e-02, 5.381610706278688178e-02, -1.973101384326421691e-14, 9.985508633117328170e-01, 1.800000000000000044e+00, 3.486534752934444370e+00, 5.134652470655552969e-01, 5.580377632799331522e+00, -1.182303108344049036e+01, 1.520038013001328951e-02
5.471809279918909752e+00, -1.182303108344049036e+01, -1.069248745734767761e-02, 2.212959776639652348e-02, 1.164253091283372066e-01, 3.806186027999342025e-02, 0.000000000000000000e+00, 9.992753848624643664e-01, 1.800000000000000044e+00, 3.363180199231864620e+00, 6.368198007681353801e-01, 5.472651573577147488e+00, -1.182303108344049036e+01, 1.142107486751971213e-02
5.365010699816734174e+00, -1.182303108344049036e+01, -9.715280468271128220e-03, 1.708943210268897006e-02, 1.380670048021954421e-01, 2.982506539053857847e-02, 0.000000000000000000e+00, 9.995551337842500939e-01, 1.800000000000000044e+00, 3.240785599282534513e+00, 7.592144007174654874e-01, 5.365520393246683284e+00, -1.182303108344049036e+01, 7.366549123429027429e-03
5.258403235490439975e+00, -1.182303108344049036e+01, -8.739822188510153189e-03, 1.253005400131543788e-02, 1.547607036577393069e-01, 2.620770301773161712e-02, 2.295617424082987386e-14, 9.996565191617239332e-01, 1.800000000000000044e+00, 3.119048565961336728e+00, 8.809514340386629394e-01, 5.258731619424501957e+00, -1.182303108344049214e+01, 3.785927979353287398e-03
5.151766194607155569e+00, -1.182303108344049036e+01, -7.764093283257932424e-03, 9.493613539020619510e-03, 1.649498518618223164e-01, 2.640440089910616600e-02, 1.076907205038471889e-14, 9.996513430257367716e-01, 1.800000000000000044e+00, 2.997673105458825038e+00, 1.002326894541174962e+00, 5.152016867785020438e+00, -1.182303108344049036e+01, 1.726210241191364347e-03
5.045051426373374781e+00, -1.182303108344049036e+01, -6.787653172762407941e-03, 7.453053502498773776e-03, 1.704046507462870785e-01, 2.814902942820187576e-02, 0.000000000000000000e+00, 9.996037375591640961e-01, 1.800000000000000044e+00, 2.876366717420863139e+00, 1.123633282579136639e+00, 5.045261222595746275e+00, -1.182303108344049036e+01, 6.624469645637939830e-04
4.938090082830317584e+00, -1.182303108344049036e+01, -5.808956898230537361e-03, 5.902846117381404731e-03, 1.716699182309245619e-01, 3.081088776876609106e-02, 0.000000000000000000e+00, 9.995252318950734738e-01, 1.800000000000000044e+00, 2.754837567083531891e+00, 1.245162432916468109e+00, 4.938271954759557048e+00, -1.182303108344049036e+01, 9.108673608602957383e-05
4.830670018116481224e+00, -1.182303108344049036e+01, -4.826063325067034282e-03, 4.714681472471960941e-03, 1.692046447337489934e-01, 3.424665783041630496e-02, 1.049827469095441524e-14, 9.994134111704957579e-01, 1.800000000000000044e+00, 2.632791671075391804e+00, 1.367208328924608196e+00, 4.830831480199648809e+00, -1.182303108344049036e+01, -1.141474320815114019e-04
4.722567982918342899e+00, -1.182303108344049036e+01, -3.836929722092586453e-03, 3.794069643237763141e-03, 1.627505507990494316e-01, 3.868699329744123422e-02, 1.091459801935506347e-14, 9.992513780573953897e-01, 1.800000000000000044e+00, 2.509930039042737704e+00, 1.490069960957262296e+00, 4.722714764065200299e+00, -1.182303108344049036e+01, -4.570040264149921594e-05
4.613574028952785788e+00, -1.182303108344049036e+01, -2.839635062553760858e-03, 2.974983381898177199e-03, 1.514998789328177720e-01, 4.480535893780762668e-02, 1.172513702263730005e-14, 9.989957356317665793e-01, 1.800000000000000044e+00, 2.385945711688056914e+00, 1.614054288311943308e+00, 4.613707324151045341e+00, -1.182303108344049036e+01, 1.323606495379076042e-04
4.503565151762144225e+00, -1.182303108344049036e+01, -1.833053855684621536e-03, 2.144295046078353428e-03, 1.329573056003471032e-01, 5.472271929149957054e-02, 0.000000000000000000e+00, 9.985015893794779718e-01, 1.800000000000000044e+00, 2.260520632112488215e+00, 1.739479367887511785e+00, 4.503682493418029509e+00, -1.182303108344049036e+01, 3.080281559231234922e-04
4.392729217077429915e+00, -1.182303108344049036e+01, -8.189050728907541765e-04, 1.580982462094858996e-03, 1.015128334299839341e-01, 7.559376957112377837e-02, 0.000000000000000000e+00, 9.971386974749439913e-01, 1.800000000000000044e+00, 2.133322281316297975e+00, 1.866677718683701803e+00, 4.392848729501364957e+00, -1.182303108344049036e+01, 7.575537200932846993e-04
